,0
0,0.816461124420166
1,0.8600842785835267
2,0.8792390656471253
3,0.8896376734972
4,0.8955531668663025
5,0.8992528253793717
6,0.9024899154901505
7,0.9051063674688339
8,0.9072386002540589
9,0.9091584730148315
10,0.9103956186771393
11,0.9110515105724335
12,0.9120254874229431
13,0.9125149381160736
14,0.9132668191194534
15,0.9136675488948822
16,0.9142309188842773
17,0.9147803860902787
18,0.9153810614347457
19,0.9156922000646591
20,0.9159918373823166
21,0.9163191723823547
22,0.9164718383550644
23,0.9166083234548569
24,0.9168827384710312
25,0.9170305740833282
26,0.9171037417650223
27,0.9172877508401871
28,0.9173754394054413
29,0.9175672441720962
30,0.9176775455474854
31,0.9178097885847092
32,0.9179313570261002
33,0.9180596190690994
34,0.9181268948316574
35,0.9182422971725464
36,0.9183160614967346
37,0.9183586865663529
38,0.9184611827135086
39,0.9184757155179978
40,0.9185521483421326
41,0.9180805462598801
42,0.9187164002656937
43,0.9185972088575363
44,0.9188215559720994
45,0.9188508373498917
46,0.9189292669296265
47,0.9189403438568116
48,0.9190046805143356
49,0.9190376007556915
50,0.9190581488609314
51,0.9190766555070877
52,0.9191071707010269
53,0.9191479808092118
54,0.919243044257164
55,0.9192206341028214
56,0.9192665785551071
57,0.9193045902252197
58,0.9193635624647141
59,0.9193385326862336
60,0.9188970041275024
61,0.9194206738471985
62,0.9193144631385803
63,0.9194710856676102
64,0.9194772082567215
65,0.9195306885242462
66,0.9195268565416336
67,0.9195605820417404
68,0.9191657590866089
69,0.9196291995048523
70,0.9196339482069016
71,0.9196074086427689
72,0.9196579188108445
73,0.9196073740720749
74,0.9197081637382507
75,0.9197271966934204
76,0.9197282892465591
77,0.9197688186168671
78,0.9197505068778992
79,0.9197927296161652
80,0.9197854250669479
81,0.9187548536062241
82,0.9198114001750946
83,0.9198333644866943
84,0.9198188990354538
85,0.919876983165741
86,0.919860588312149
87,0.9197342228889466
88,0.9198811775445939
89,0.919902012348175
90,0.9197719991207123
91,0.9198434323072433
92,0.9198908019065857
93,0.9197188419103622
94,0.9197802543640137
95,0.9200005906820298
96,0.9199871599674225
97,0.9199943459033966
98,0.9199917852878571
99,0.919973960518837
100,0.9200282829999924
101,0.9197558587789536
102,0.9200131154060364
103,0.9200215995311737
104,0.9200371503829956
105,0.9199969351291657
106,0.920033495426178
107,0.9199893355369568
108,0.9199856454133988
109,0.9199756675958634
110,0.9199528074264527
111,0.9199018919467926
112,0.9199514549970627
113,0.9198990076780319
114,0.9199618893861771
115,0.9199837464094162
116,0.9199660503864289
117,0.9199706053733826
118,0.9199937111139298
119,0.9199955040216445
120,0.9200079876184464
121,0.9199485158920289
122,0.9199712789058685
123,0.9201296108961106
124,0.9199795824289322
125,0.9200207269191742
126,0.9199109327793121
127,0.9200752365589142
128,0.9200882810354233
129,0.9200556123256683
130,0.9200422328710556
131,0.9200419282913208
132,0.9200989460945129
133,0.92005450963974
134,0.9200109219551087
135,0.9200175762176513
136,0.9200594860315323
137,0.9199262827634811
138,0.9200805771350861
139,0.9200188165903092
140,0.920092082619667
141,0.9201159137487411
142,0.9201449942588806
143,0.9201494920253753
144,0.9201375502347946
145,0.9200751423835755
146,0.9201527148485183
147,0.9201482343673706
148,0.9201078552007675
149,0.920168097615242
150,0.9200327801704407
151,0.9201432859897614
152,0.9201964300870895
153,0.9201049494743347
154,0.9202676206827164
155,0.9202124994993209
156,0.920197457075119
157,0.9200435346364975
158,0.9202546447515487
159,0.9202903687953949
160,0.9203139859437942
161,0.9201833385229111
162,0.920261778831482
163,0.9202973270416259
164,0.9202783358097076
165,0.9201954215764999
166,0.9203159296512604
167,0.9204702115058899
168,0.9203155678510666
169,0.9203581804037094
170,0.9202347201108932
171,0.9204135018587113
172,0.9202400600910187
173,0.9203720861673355
174,0.9203544986248017
175,0.9203995800018311
176,0.9203849065303803
177,0.9204049438238144
178,0.9203652381896973
179,0.9203560739755631
180,0.9199682348966598
181,0.9203694748878479
182,0.920346736907959
183,0.9204434472322464
184,0.9204327076673507
185,0.9204311519861221
186,0.9204025965929031
187,0.92039745926857
188,0.9204163056612015
189,0.9204005974531174
190,0.9204136627912521
191,0.9204853719472885
192,0.9203957217931747
193,0.9202314043045043
194,0.920386980175972
195,0.9204023194313049
196,0.9204870271682739
197,0.9202641528844834
198,0.9203225219249725
199,0.9204345619678498
200,0.9204705083370208
201,0.9201506918668747
202,0.9204722976684571
203,0.9202142983675003
204,0.9203445118665695
205,0.9204446315765381
206,0.9203626263141632
207,0.9204747426509857
208,0.9203808951377869
209,0.920282490849495
210,0.9203109115362167
211,0.9204391872882843
212,0.9202603733539582
213,0.920155993103981
214,0.9203991854190826
215,0.9203055047988892
216,0.920306116938591
217,0.9203043437004089
218,0.9203499442338944
219,0.9202965700626373
220,0.9202764189243317
221,0.9203163039684296
222,0.9204230064153671
223,0.9204135805368423
224,0.9203307062387467
225,0.9203202939033508
226,0.9204028123617172
227,0.920282878279686
228,0.920288861989975
229,0.9203723520040512
230,0.9204616671800614
231,0.9203461873531341
232,0.9203132969141007
233,0.9202554392814636
234,0.9202739763259887
235,0.9201891708374024
236,0.9202698141336441
237,0.9204749619960785
238,0.9202794706821442
239,0.9203863722085953
240,0.9203199982643128
241,0.9203085052967072
242,0.9203191918134689
243,0.9203065425157547
244,0.9203284513950348
245,0.9204464375972747
246,0.9204201471805572
247,0.9203343570232392
248,0.9201349765062332
249,0.9202294105291366
250,0.920299466252327
251,0.920336880683899
252,0.9206482827663421
253,0.9202601677179336
254,0.9202402102947235
255,0.9204756003618241
256,0.9202221584320068
257,0.9203673809766769
258,0.9203134077787399
259,0.9202799379825592
260,0.920491390824318
261,0.9203604650497437
262,0.9203942108154297
263,0.9206033557653427
264,0.9204408824443817
265,0.9205820894241333
266,0.9202138155698776
267,0.9204197549819946
268,0.9202891212701797
269,0.9204865491390228
270,0.9200419533252716
271,0.9203824281692505
272,0.9201283067464828
273,0.9202270442247391
274,0.9204608589410782
275,0.92028016269207
276,0.9205545210838317
277,0.9207129913568497
278,0.9205893552303315
279,0.9204102003574371
280,0.9205149525403976
281,0.9203359520435334
282,0.9203924387693405
283,0.9203215855360031
284,0.920469776391983
285,0.9204252403974533
286,0.9205510294437409
287,0.9203612238168717
288,0.920510321855545
289,0.9205235141515732
290,0.920207233428955
291,0.9205343157052994
292,0.9203965896368027
293,0.9204400837421417
294,0.9203054118156433
295,0.9204796004295349
296,0.9204701012372971
297,0.9203823125362396
298,0.9205066281557083
299,0.9202812600135803
300,0.9205188906192779
301,0.9201340228319168
302,0.9206032615900039
303,0.9203787434101105
304,0.9203641831874847
305,0.9204370933771133
306,0.9204643255472184
307,0.92048499584198
308,0.9202486246824264
