,0
0,0.9009243392944336
1,0.9041934913396835
2,0.9052560949325561
3,0.9064590114355088
4,0.9056383520364761
5,0.907740849852562
6,0.9018021684885025
7,0.907977682352066
8,0.9085056555271148
9,0.9082979339361191
10,0.9084119921922684
11,0.9082943123579025
12,0.9090218532085419
13,0.9098828440904617
14,0.9105206286907196
15,0.9091525352001191
16,0.909753013253212
17,0.9106828534603119
18,0.9093850296735764
19,0.9111504584550858
20,0.911206243634224
21,0.909946540594101
22,0.8987173581123352
23,0.9098467528820038
24,0.9112208890914917
25,0.9110544282197952
26,0.9105348342657089
27,0.9110384273529053
28,0.9102128791809082
29,0.9109219211339951
30,0.9109997427463532
31,0.9104339224100113
32,0.9111029082536697
33,0.9116645550727844
34,0.911040979027748
35,0.9104665625095367
36,0.9109447830915451
37,0.9116105473041535
38,0.9114842838048935
39,0.9111436414718628
40,0.9110603368282318
41,0.9115321129560471
42,0.9114229345321655
43,0.9114791214466095
44,0.9117742258310318
45,0.911361250281334
46,0.9120507544279098
47,0.9114611381292343
48,0.9116632431745529
49,0.9116968220472336
50,0.9117775338888169
51,0.9116756004095078
52,0.9109831690788269
53,0.9112981861829758
54,0.9119580096006393
55,0.9117204463481903
56,0.911705294251442
57,0.9117751514911652
58,0.911899379491806
59,0.9120101952552795
60,0.9121095603704452
61,0.9118761014938355
62,0.911577833890915
63,0.9119766497612
64,0.9119275099039078
65,0.9120075070858001
66,0.9117523545026779
67,0.9120937269926072
68,0.9115549403429032
69,0.9119652688503266
70,0.9120685356855393
71,0.9117909026145935
72,0.9118941032886505
73,0.9116257452964782
74,0.9120694249868393
75,0.9119959777593613
76,0.9118020987510681
77,0.911686440706253
78,0.9114062643051147
79,0.9118167853355408
80,0.9117946344614029
81,0.9114988803863525
82,0.9118316620588303
83,0.9117545628547669
84,0.9118439185619355
85,0.9117358285188675
86,0.911842827796936
87,0.9118142253160477
88,0.9118487137556076
89,0.9118690592050552
90,0.9120584017038346
91,0.9118398231267929
92,0.9118837559223175
93,0.9117016142606735
94,0.9118567472696304
95,0.911798718571663
96,0.9116084545850753
97,0.9117312043905258
98,0.9116057497262955
99,0.9119276416301727
100,0.9115482580661773
101,0.9116110372543335
102,0.9116026711463928
103,0.9115160328149795
104,0.9119365704059601
105,0.9115131491422653
106,0.9113922172784805
107,0.9114419013261795
108,0.9115611159801483
109,0.9110360193252564
110,0.9116613638401031
111,0.911557645201683
112,0.9113749796152115
113,0.9117211818695068
114,0.9118340063095093
115,0.9117954504489899
116,0.9115370112657547
117,0.9114982509613037
118,0.911717876791954
119,0.9114631241559983
120,0.9112859499454499
121,0.9114730662107468
