,0
0,29.79313498205885
1,30.98038809101679
2,31.43399847912703
3,31.63852269903164
4,31.744854272583666
5,31.812249606132095
6,31.864184512371384
7,31.893794371372078
8,31.92279601379701
9,31.928477265383137
10,31.957475879146415
11,31.878259845087605
12,31.976703488372962
13,31.990200568987298
14,32.0014910615374
15,31.9863323095884
16,32.02157667703945
17,31.764085467903378
18,32.03095945225249
19,32.037808224849385
20,32.0451060500414
21,32.04919773501083
22,32.05453177723807
23,32.0588553956339
24,32.06284255259973
25,32.05487823239531
26,32.06886617094135
27,32.05561584023328
28,32.07532847786852
29,32.06204010908557
30,32.03096704948326
31,32.07896623287288
32,32.083312004485016
33,32.08485631183616
34,32.070407730849205
35,32.07734267024741
36,32.08908064355131
37,32.090827249450605
38,32.09042861364452
39,31.822252382240954
40,32.09470119699652
41,32.094797717928415
42,32.085807875185864
43,32.09712683565141
44,32.09884946710262
45,32.07589185953851
46,32.100809770390974
47,32.09578374624276
48,32.10098997524128
49,32.10314607219297
50,32.10449451505394
51,32.10342322978094
52,32.1032688611709
53,32.10613567846462
54,32.098189240798
55,32.10963056010194
56,32.10278052191246
57,32.11016164962747
58,32.112608343340234
59,32.10922771674242
60,32.09097646785544
61,32.11309069665837
62,32.11212169862821
63,32.11655424149026
64,32.11619103433887
65,31.940517493552296
66,32.11905517787899
67,32.11304343483487
68,32.11807163808322
69,32.10235373556435
70,32.11936447501487
71,32.113944976074286
72,32.12171078048516
73,32.11991376311993
74,32.123313888166784
75,32.12230262793366
76,32.12163711784676
77,32.12451215292807
78,32.12319752639175
79,32.10687950083433
80,32.11905230861345
81,32.12635614865779
82,32.11338618678435
83,32.12585498314398
84,32.104027251937374
85,32.127406230896796
86,32.12181071652479
87,32.12656947997401
88,32.1288879259017
89,32.12997686942144
90,32.128081654044074
91,32.07225816804028
92,32.12823492141352
93,32.12896376240428
94,32.130711994755075
95,32.13344911501386
96,32.13179242709256
97,32.134889165011295
98,32.131094708424335
99,32.133736339415925
100,32.13395178426144
101,32.1097033435932
102,32.135745071902015
103,32.13369288326056
104,32.11656196608217
105,32.13274542139365
106,32.136481498553984
107,32.13605476520059
108,32.13659652394105
109,32.13407336127835
110,32.136406233461166
111,32.13857067357718
112,32.13776570874168
113,32.121589935770395
114,32.13658489149867
115,32.12695847589486
116,32.13686453378628
117,32.14069251781514
118,32.11464070406171
119,32.094220023659695
120,32.14061318835334
121,32.11726988871479
122,32.14004510396693
123,32.141538907397624
124,31.99616077144328
125,32.13866445676085
126,32.1379527586559
127,32.14156444392547
128,32.134734102417
129,32.11056011135304
130,32.1379252354021
131,32.1428375179362
132,32.14169235511095
133,32.13927605249552
134,32.14322272190397
135,32.14272337731192
136,32.139609723305774
137,32.13060137649205
138,32.14485969607574
139,32.14503989835572
140,32.14032909161795
141,32.14285672839679
142,32.09484208384858
143,32.146280177464696
144,32.142464353506824
145,32.14349533525155
146,32.14560825353991
147,32.1474253133836
148,32.14479595801265
149,32.14439892194889
150,32.1474345330513
151,32.14731488337683
152,32.14065862690796
153,32.147427387424145
154,32.14922286874527
155,32.145784165148896
156,32.14913454479644
157,32.14644635523759
158,32.14946906296357
159,32.14962608290636
160,32.14799311779914
161,32.141313087694115
162,32.14951538466936
163,32.150332780745586
164,32.150426769963566
165,32.14918015635633
166,32.15156842129182
167,32.14900330742625
168,32.14983918981041
169,32.15222790438155
170,32.123665148160654
171,32.15162642645678
172,32.15015715761283
173,32.12520381102871
174,32.150513470312866
175,32.15180014516026
176,32.155076754900755
177,32.15288537661536
178,32.155596981240095
179,32.151781964631645
180,32.152410994249195
181,32.15349980562593
182,32.154957629583464
183,32.156012714254764
